x-axis,1KHZ,2,3
second,Volt,Volt,Volt
-4.5612998E+00,+1.8570868E+00,+1.0113494E+00,+219.4561E-03
-4.5611498E+00,+1.8905596E+00,+994.2782E-03,+219.4561E-03
-4.5609998E+00,+1.8403504E+00,+977.2071E-03,+252.9289E-03
-4.5608498E+00,+1.8403504E+00,+977.2071E-03,+219.4560E-03
-4.5606998E+00,+1.8905596E+00,+994.2782E-03,+185.9833E-03
-4.5605498E+00,+1.8403504E+00,+994.2783E-03,+252.9289E-03
-4.5603998E+00,+1.8570868E+00,+1.0284205E+00,+219.4560E-03
-4.5602498E+00,+1.8905596E+00,+977.2071E-03,+185.9832E-03
-4.5600998E+00,+1.8570868E+00,+994.2782E-03,+152.5105E-03
-4.5599498E+00,+1.8403504E+00,+977.2071E-03,+185.9833E-03
-4.5597998E+00,+1.8738232E+00,+977.2071E-03,+219.4561E-03
-4.5596498E+00,+1.8738232E+00,+994.2782E-03,+286.4017E-03
-4.5594998E+00,+1.8570868E+00,+994.2783E-03,+252.9289E-03
-4.5593498E+00,+1.8738232E+00,+1.0284205E+00,+252.9289E-03
-4.5591998E+00,+1.8570868E+00,+977.2071E-03,+252.9289E-03
-4.5590498E+00,+1.8905596E+00,+977.2071E-03,+319.8745E-03
-4.5588998E+00,+1.8570868E+00,+1.0454916E+00,+319.8744E-03
-4.5587498E+00,+1.8738232E+00,+994.2782E-03,+219.4561E-03
-4.5585998E+00,+1.8738232E+00,+977.2071E-03,+219.4561E-03
-4.5584498E+00,+1.8738232E+00,+960.1360E-03,+252.9288E-03
-4.5582998E+00,+1.8738232E+00,+1.0113494E+00,+152.5105E-03
-4.5581498E+00,+1.8738232E+00,+994.2782E-03,+185.9833E-03
-4.5579998E+00,+1.8905596E+00,+977.2071E-03,+319.8744E-03
-4.5578498E+00,+1.8570868E+00,+1.0113494E+00,+185.9833E-03
-4.5576998E+00,+1.8738232E+00,+1.0284205E+00,+252.9288E-03
-4.5575498E+00,+1.8570868E+00,+994.2782E-03,+185.9833E-03
-4.5573998E+00,+1.9072960E+00,+994.2782E-03,+252.9289E-03
-4.5572498E+00,+1.8570868E+00,+977.2071E-03,+219.4561E-03
-4.5570998E+00,+1.8570868E+00,+994.2782E-03,+219.4560E-03
-4.5569498E+00,+1.8738232E+00,+1.0113494E+00,+185.9833E-03
-4.5567998E+00,+1.8570868E+00,+1.0284205E+00,+252.9288E-03
-4.5566498E+00,+1.8905596E+00,+1.0113494E+00,+185.9833E-03
-4.5564998E+00,+1.8570868E+00,+994.2782E-03,+219.4561E-03
-4.5563498E+00,+1.8570868E+00,+977.2071E-03,+252.9289E-03
-4.5561998E+00,+1.8905596E+00,+994.2782E-03,+252.9288E-03
